County,5figgrid,gamecov_present,gamecov_poss,gamecov_absent,pheasant_breed,pheasant_wint,rlp_breed,rlp_wint,broad_wood,conif_wood,arable,imp_grass,semnat_grass,mountain,saltwater,freshwater,coastal,built_up,habitat_div_shannon,GridType,GridArea,SPA,SAC,SSSI,PA,PA_suit,X,Y
Cornwall,SX08A,0,0,1,2.25-3,2,0,4-6,19,0.25,13.75,62.75,0,3.75,0,0,0,0.5,1.045377562,Tetrad (2 km square),4000117.73674073,0,0,0,0,0,200997.20580138772,80999.18264310222
Cornwall,SX08F,0,0,1,3.25-5,1.6-3,0,0,3.5,0,16.75,28.75,0,0.25,0,0,5.5,5,1.099285111,Tetrad (2 km square),4000115.29783117,0,0,0,0,0,202997.23297559575,80999.16645936514
Cornwall,SX08G,0,0,1,0.11-1,0,0,0,4.5,0,20.25,61.75,0,0.75,0,0,5.5,1,1.002898161,Tetrad (2 km square),4000116.90006007,0,0,0,0,0,202997.25137557028,82999.19811369937
Cornwall,SX08H,0,0,1,0,0,0,0,0.5,0,3,16.25,0,3.5,0,0,9.5,0,0.767916081,Tetrad (2 km square),4000151.91113964,0,0,0,0,0,202997.27587984464,84999.24058641524
Cornwall,SX08I,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.014978661,Tetrad (2 km square),4000145.56304161,0,0.0018373272331945712,0.0018373215953862143,0.0018373352728334401,0.0018373272331938728,202997.30260322956,86999.2895364933
Cornwall,SX08K,0,0,1,0.11-1,0.2-1,0,0,0,0,0,0,0,0,0,0,0.25,0,0.014978661,Tetrad (2 km square),4000115.96523557,0,0,0,0,0,204997.26015942878,80999.15044408014
Cornwall,SX08L,0,0,1,0.11-1,0,0,0,0.5,0,31.25,66.25,0,0.5,0,0,0,1.75,0.760039256,Tetrad (2 km square),4000117.5366381,0,0,0,0,0,204997.27816989762,82999.18120317023
Cornwall,SX08M,0,0,1,0.11-1,0,0.25-0.5,0,3.5,0,27,66,0,3,0,0,0.25,0.25,0.880248502,Tetrad (2 km square),4000129.22925062,0,0.00878493184989638,0.008784941964141842,0.0087849499911425,0.008784949895866487,204997.29846037045,84999.21716374106
Cornwall,SX08N,0,0,1,1.25-2,1.6-3,0,0,0.75,0,31,42.5,0,7.5,0,0,9.25,2,1.256132274,Tetrad (2 km square),4000168.27413398,0,0.11480563964310753,0.1148056306250478,0.11480568701789881,0.11480567859155105,204997.3301973949,86999.26939577598
Cornwall,SX08P,0,0,1,0.11-1,0,0,0,1.75,0,5.25,39.25,0,3.75,0,0,7,7,1.088009462,Tetrad (2 km square),4000131.16580534,0,0.1320812528271476,0.13208124145220893,0.1320813528936876,0.13208135268379081,204997.349521845,88999.31380338917
Cornwall,SX08Q,0,1,0,0.11-1,0,0,0,0.25,0,1.5,18.5,0,3.25,0,0,7.25,8,0.893815404,Tetrad (2 km square),4000119.66206535,0,0.06932136721074221,0.06932136631056522,0.06932137729679765,0.06932137729679765,206997.28957110408,80999.13713450998
Cornwall,SX08R,0,0,1,0.11-1,0,0,0,8.75,0,16,64.75,0,0,0,0,0,10.5,1.024448819,Tetrad (2 km square),4000118.60773928,0,0,0,0,0,206997.30625935778,82999.16659973709
Cornwall,SX08S,0,0,1,0,0,0,0,4,0,4.25,72.5,0,8.5,0,0.25,0,10.5,0.957289807,Tetrad (2 km square),4000118.20588028,0,0,0,0,0,206997.3240789693,84999.19745143608
Cornwall,SX08T,0,0,1,0.11-1,0,0,0,0.75,0,19,71.75,0,4.75,0,0,0,4.25,0.869392035,Tetrad (2 km square),4000164.57233606,0,0,0,0,0,206997.35107950514,86999.24370022416
Cornwall,SX08U,0,0,1,1,0.2-1,0,0,3,0.25,12,76.25,0,6.75,0,0,0,2.25,0.848686278,Tetrad (2 km square),4000151.27962353,0,0.09104774555025306,0.09508372546853618,0.09508381001405013,0.09508379769959326,206997.38389371394,88999.29999507358
Cornwall,SX08V,0,3,0,0,0.2-1,0,0,7.5,0,20.75,39,0,4.5,0,0,4.75,12,1.42653135,Tetrad (2 km square),4000119.78609438,0,0.012685754841968322,0.012685756459605306,0.01268576528772781,0.01268576528772781,208997.32054322178,80999.12685895941
Cornwall,SX08W,0,0,1,2.25-3,0,0,0,3.75,0,21,71,0,0,0,0,0,4.5,0.83358136,Tetrad (2 km square),4000118.11033692,0,0,0,0,0,208997.3367268096,82999.15531252656
Cornwall,SX08X,0,1,0,0,0,0,0,7.75,0,11.75,73.75,0,0,0,0,0,7.25,0.864622245,Tetrad (2 km square),4000120.93137614,0,0,0,0,0,208997.3534483253,84999.18397555406
Cornwall,SX08Y,0,0,1,0,0,0,0,1,0,22.75,74.75,0,0,0,0,0,1.5,0.663423103,Tetrad (2 km square),4000152.83645759,0,0,0,0,0,208997.3753382861,86999.2227040787
Cornwall,SX08Z,0,0,1,0,0,0,0,0.5,0,21,76.75,0,0,0,0,0,1.75,0.62811821,Tetrad (2 km square),4000169.91285154,0,0,0.004185616546714706,0.004185616546714706,0.004185616546714706,208997.4082791594,88999.27818112618
Cornwall,SX09Q,0,0,1,1,0,0,0,3,0,20.25,73.5,0,0,0,0,0,2.75,0.753710822,Tetrad (2 km square),4000133.65278574,0,0.05493053609437323,0.05493053712405847,0.05493055082218225,0.054930540562207975,206997.39322082713,90999.33466022555
Cornwall,SX09V,0,0,1,0.11-1,0,0,0,0,0,3.5,3.75,0,2.5,0.25,0,1.25,0,0.402438271,Tetrad (2 km square),4000131.3593771,0,0.13611002028370148,0.13611003403705216,0.13611012048707394,0.13611008218320259,208997.43316958952,90999.32565026445
Cornwall,SX14E,0,0,1,0,0,0,0,1.75,0.25,16,17,0,11.25,0.25,0,2.5,10.75,1.272965866,Tetrad (2 km square),4000058.18076146,0.30894011203060967,0,0,0.30894011203060967,0,210997.03325412353,48998.54953609668
Cornwall,SX15A,1,0,0,5.33-35,0.2-1,1,0.5-1,0,0,0,0,0,0,0,0,1.25,0,0.054775333,Tetrad (2 km square),4000068.40797791,0.041300484225714355,0,0,0.041300484225714355,0,210997.04449312808,50998.55540264355
Cornwall,SX15B,3,1,0,5.33-35,7-85,0.25-0.5,0,16.25,0,27.25,17.75,0,0,0.5,0,7.75,8,1.3831705,Tetrad (2 km square),4000142.79183659,0,0,0,0,0,210997.05676047754,52998.58238150357
Cornwall,SX15C,0,0,1,5.33-35,3.5-6,0,0,6.25,0,48,40.75,0,0,0,0,1.25,4,1.074940961,Tetrad (2 km square),4000162.0564631,0,0,0,0,0,210997.07172977572,54998.63176471882
Cornwall,SX15D,0,0,1,2.25-3,1.6-3,0,0,5.75,0,32.5,59.25,0.25,0,0,0,0,2.25,0.939961747,Tetrad (2 km square),4000163.97427308,0,0,0,0,0,210997.09342932643,56998.681980374335
Cornwall,SX15E,0,0,1,1.25-2,3.5-6,0,0,19.5,0,22.5,43.5,0,0,1.5,0.75,12,0.25,1.385599989,Tetrad (2 km square),4000189.84213032,0,0,0,0,0,210997.11061076508,58998.735156930125
Cornwall,SX15F,0,0,1,5.33-35,2,0,0,4.25,0,27.25,44.75,0.25,0,0,1,6,16.25,1.373442768,Tetrad (2 km square),4000076.83691343,0,0.07937076939619785,0.0793710630499013,0.07937106306786533,0.07937106306786533,212997.0701295899,50998.53820977297
Cornwall,SX15G,0,0,1,5.33-35,0,0,0,11.25,0,16.25,7,0,0,7.25,0,15.25,16.5,1.501554421,Tetrad (2 km square),4000149.30639245,0,0,0,0,0,212997.0828147376,52998.56905050275
Cornwall,SX15H,0,0,1,3.25-5,1.6-3,0,0,17.25,0,31.25,32.5,0,0,0,0,11.25,7.75,1.475900897,Tetrad (2 km square),4000173.91582459,0,0,0,0,0,212997.10354318132,54998.620182469655
Cornwall,SX15I,0,0,1,5.33-35,0.2-1,0,0,22.25,0,28.5,26,0,0,6,0,15,1.75,1.566539099,Tetrad (2 km square),4000157.07880078,0,0,0,0,0,212997.12920421798,56998.664037422626
Cornwall,SX15J,0,0,1,5.33-35,7-85,0,0,22,8,15,46.75,0,0,3,0,1,4.25,1.460674903,Tetrad (2 km square),4000171.91892256,0,0,0.0755291936378826,0.0755291936378826,0.07552919363787113,212997.14345572173,58998.712697134186
Cornwall,SX15K,0,0,1,5.33-35,3.5-6,0,0,5.5,0,19,74.75,0,0.25,0,0,0,0.75,0.744275376,Tetrad (2 km square),4000090.55632161,0,0.15133974242418421,0.15133974242418421,0.15133974242418421,0.15133974242418421,214997.09599914393,50998.52175015695
Cornwall,SX15L,5,1,0,5.33-35,7-85,0.25-0.5,0,5.75,0,23,21.25,0,0.75,6.5,0,11.25,0.75,1.328218527,Tetrad (2 km square),4000161.91974349,0,0,0,0,0,214997.111576423,52998.55666775402
Cornwall,SX15M,0,0,1,3.25-5,3.5-6,0,0,9.75,1.75,25.75,60.75,0,0.25,0,0,0,1.75,1.03568289,Tetrad (2 km square),4000183.0150974,0,0,0,0,0,214997.14196592898,54998.606456932175
Cornwall,SX15N,0,0,1,5.33-35,7-85,0,0,5.25,0,33,60.75,0,0,0,0,0.5,0.25,0.864823261,Tetrad (2 km square),4000143.80488672,0,0,0,0,0,214997.16741453865,56998.646295908235
Cornwall,SX15P,0,0,1,5.33-35,7-85,0,0,7.75,0,28,61.75,0,0,0,0,0,2.75,0.951140098,Tetrad (2 km square),4000158.95698781,0,0,0.02127402184841679,0.02127402184841679,0.02127402184841679,214997.17446047062,58998.688374489604
Cornwall,SX15Q,0,0,1,5.33-35,0,0,0,14.5,0.25,24.75,60,0,0,0,0,0,0.5,0.973559058,Tetrad (2 km square),4000104.15336655,0,0.14988459974719387,0.14988459974719387,0.14988459974719387,0.14988459974719387,216997.1232918952,50998.50593430211
Cornwall,SX15R,0,0,1,5.33-35,1.6-3,0.25-0.5,0,3.5,0,17,23.5,0.25,0,0,0,9,0.25,1.005559238,Tetrad (2 km square),4000175.82459003,0,0,0,0,0,216997.1465792421,52998.54347550882
Cornwall,SX15S,0,0,1,5.33-35,7-85,0,0,2.5,0,62.5,34.75,0,0,0,0,0,0.25,0.768257154,Tetrad (2 km square),4000185.8319589,0,0,0,0,0,216997.18450122225,54998.5910034658
Cornwall,SX15T,0,0,1,5.33-35,7-85,0,0,7.75,0,32.5,59.25,0,0,0,0,0,1,0.919650588,Tetrad (2 km square),4000127.99830191,0,0,0,0,0,216997.20497886193,56998.62857508137
Cornwall,SX15U,2,0,0,5.33-35,7-85,0,0,2.75,0,26.75,67.75,0,0,0,0.25,0,2.75,0.829141754,Tetrad (2 km square),4000140.41835041,0,0,0,0,0,216997.20571975366,58998.66279649692
Cornwall,SX15V,0,0,1,3.25-5,0,0,0,4,0,42.5,52.25,0,0,0,0,0,1.5,0.894579285,Tetrad (2 km square),4000122.7766504,0,0.0982291245220731,0.0982291245220731,0.0982291245220731,0.0982291245220731,218997.1570048916,50998.493130296476
Cornwall,SX15W,2,0,0,5.33-35,3.5-6,0,0,0,0,44,33.25,0,0,0,0,8.5,0.25,0.951864823,Tetrad (2 km square),4000190.16150831,0,0,0,0,0,218997.1882063252,52998.52870250049
Cornwall,SX15X,0,0,1,5.33-35,0,0,0,2.75,0,38.5,58,0,0,0,0,0,0.5,0.808743602,Tetrad (2 km square),4000167.58153731,0,0,0,0,0,218997.22612763528,54998.573912247884
Cornwall,SX15Y,0,0,1,3.25-5,7-85,0.25-0.5,0,1.25,0,41.75,56,0,0,0,0,0,1.25,0.798923055,Tetrad (2 km square),4000119.55650515,0,0,0,0,0,218997.2407189607,56998.61035486604
Cornwall,SX15Z,0,0,1,5.33-35,3.5-6,0,0,7,0.25,28.75,62.25,0,0,0,0.25,0,1.75,0.94035305,Tetrad (2 km square),4000150.99443415,0,0,0,0,0,218997.2419058692,58998.64217869994
Cornwall,SX16A,2,0,0,5.33-35,7-85,1.5-2,0,2.5,0.25,34.75,62.25,0,0,0,0,0,0.5,0.796068725,Tetrad (2 km square),4000168.46796949,0,0,0,0,0,210997.12574480887,60998.79231495373
Cornwall,SX16B,5,1,0,5.33-35,7-85,0,2,16.75,0.25,8.5,70.75,0,0,0,0.25,0.25,3.25,0.909923355,Tetrad (2 km square),4000107.31201084,0,0,0,0,0,210997.1541802015,62998.8287220249
Cornwall,SX16C,0,0,1,5.33-35,1.6-3,0,0,27.75,2.75,26.5,42.25,0,0,0,0,0,1.25,1.225273578,Tetrad (2 km square),4000111.29471472,0,0,0,0,0,210997.18468625433,64998.850873717514
Cornwall,SX16D,11,0,0,5.33-35,0,0,0,27.25,10.75,6.25,55,0,0.5,0,0,0,0.5,1.149115537,Tetrad (2 km square),4000138.12874642,0,0,0,0,0,210997.2140785204,66998.88214856728
Cornwall,SX16E,0,0,1,2.25-3,0,0,0,17.75,24.25,9,48.75,0,0,0,0,0,0.25,1.232367467,Tetrad (2 km square),4000124.06886684,0,0,0,0,0,210997.23652805487,68998.91894185409
Cornwall,SX16F,0,0,1,0.11-1,7-85,0,0,10.5,14,6.25,68.5,0,0.5,0,0,0,0.5,0.997334698,Tetrad (2 km square),4000144.20390406,0,0,0.014454398110237203,0.014454398110237203,0.014454398110237203,212997.15767253653,60998.76067337533
Cornwall,SX16G,0,0,1,5.33-35,7-85,0,0,24,5,20.5,50.25,0,0,0,0,0,0.5,1.189459131,Tetrad (2 km square),4000110.40928728,0,0,0,0,0,212997.18690628666,62998.79225371437
Cornwall,SX16H,0,0,1,3.25-5,0.2-1,0,0,8.75,6,29,52.75,0,1.25,0,0,0,1.5,1.196111691,Tetrad (2 km square),4000134.60515162,0,0,0,0,0,212997.21692096203,64998.822387306886
Cornwall,SX16I,0,0,1,1.25-2,1.6-3,0,0,37.75,16.5,10,35.75,0,0,0,0,0,0.25,1.278022137,Tetrad (2 km square),4000159.35253674,0,0,0,0,0,212997.24206933918,66998.86697593093
Cornwall,SX16J,0,0,1,1.25-2,0,0,0,15,1.25,3.5,77,0,2.75,0,0,0,0.25,0.771730268,Tetrad (2 km square),4000129.71018352,0,0,0,0,0,212997.26444935476,68998.91068682219
Cornwall,SX16K,0,0,1,2.25-3,1.6-3,0,0,12.75,0,0.5,77.25,3,6,0,0,0,1,0.808548856,Tetrad (2 km square),4000130.24503674,0,0,0.08825042749461005,0.08825042749461005,0.08825042749461005,214997.1899965387,60998.72889434769
Cornwall,SX16L,1,1,0,5.33-35,1.6-3,0,1-2,30,10,19.75,39,0,0,0,0,0,1.5,1.342021555,Tetrad (2 km square),4000131.30535,0,0,0,0,0,214997.21949218112,62998.762680793014
Cornwall,SX16M,1,0,0,0.11-1,0,0,0,8,0.25,36.5,53.75,0,0,0,0,0,1.5,0.981594926,Tetrad (2 km square),4000159.39782902,0,0,0,0,0,214997.2448292257,64998.806028562576
Cornwall,SX16N,0,0,1,0.11-1,0,0,0,32.5,17.25,13.5,36.5,0,0,0,0,0,0.25,1.321603215,Tetrad (2 km square),4000163.15731039,0,0,0,0,0,214997.2697284645,66998.85864109523
Cornwall,SX16P,0,0,1,0.11-1,0,0,0,14,8,8.25,68.75,0,0.25,0,0,0,1,1.001780152,Tetrad (2 km square),4000129.44746566,0,0,0.03496695908158974,0.03496695908158974,0.03496695908158974,214997.2929458017,68998.90413347384
Cornwall,SX16Q,0,2,0,5.33-35,3.5-6,0,0,15.75,2.5,2.25,64.5,6.5,8.25,0,0,0,1,1.181094607,Tetrad (2 km square),4000137.47807813,0,0,0,0,0,216997.22282075504,60998.70107486945
Cornwall,SX16R,0,0,1,5.33-35,3.5-6,0,5-10,11.25,11.25,11.75,64.25,0,1,0,0,0,0.5,1.09996308,Tetrad (2 km square),4000155.55941522,0,0,0,0,0,216997.24814858867,62998.74495335703
Cornwall,SX16S,0,0,1,0,1.6-3,0,5-10,5.75,4.5,22.75,62.25,0,4.25,0,0,0,0.75,1.106599437,Tetrad (2 km square),4000166.03107073,0,0,0,0,0,216997.27279578088,64998.79701046086
Cornwall,SX16T,0,0,1,3.25-5,1.6-3,0,0,28.5,20.75,10.5,38.25,0,0.25,0,0,0,2,1.381530579,Tetrad (2 km square),4000166.02942685,0,0,0,0,0,216997.29781384603,66998.85145679637
Cornwall,SX16U,0,0,1,3.25-5,0.2-1,0,0,4.25,0,29,54,6,6.75,0,0,0,0.25,1.191687928,Tetrad (2 km square),4000129.85717982,0,0,0,0,0,216997.32064860943,68998.89736352628
Cornwall,SX16V,0,0,1,5.33-35,1.6-3,0,0.5-1,6.75,0,0,92.25,0.5,0.25,0,0,0,0.25,0.312819919,Tetrad (2 km square),4000179.85253218,0,0,0,0,0,218997.25776653297,60998.684792935725
Cornwall,SX16W,0,0,1,5.33-35,0.2-1,0,0,12.25,10.25,9.75,66.25,0.75,0.25,0,0,0,1,1.08816194,Tetrad (2 km square),4000185.99794935,0,0,0,0,0,218997.28148788388,62998.736164768125
Cornwall,SX16X,0,0,1,0.11-1,0,0,0,8.75,2,24,57.25,0,5.25,0,0,0,3,1.213127382,Tetrad (2 km square),4000185.44982516,0,0,0,0,0,218997.30603760917,64998.790015413724
Cornwall,SX16Y,0,0,1,0,0,0,0,20.25,8.75,11.75,56.25,0,0.25,0,0,0,3,1.23197828,Tetrad (2 km square),4000180.21036796,0,0,0,0,0,218997.32988355178,66998.84415759252
Cornwall,SX16Z,0,0,1,1,0,0,0,10.25,1.75,20.25,64,0,0.5,0,0,0,3.75,1.062920169,Tetrad (2 km square),4000142.54572795,0,0,0,0,0,218997.35113000794,68998.89017469545
Cornwall,SX17A,0,0,1,0.11-1,0,0,0,9.75,0,2.25,67.75,19.5,0.5,0,0,0,0.25,0.936370275,Tetrad (2 km square),4000107.38366688,0,0,0,0,0,210997.25440666237,70998.94900800461
Cornwall,SX17B,0,0,1,0.11-1,0,0,0,6.75,0,2.25,88.75,0,1.5,0,0,0,1,0.482292793,Tetrad (2 km square),4000112.62841992,0,0,0.013135217477023127,0.013135217477023127,0.013135217477023127,210997.27214051306,72998.97615205597
Cornwall,SX17C,0,0,1,0.11-1,0,0,0,13.5,0,3.25,81.25,0.25,0.25,0,0,0,1.75,0.65115812,Tetrad (2 km square),4000121.06012552,0,0.02811824262682879,0.40360800755540566,0.40360801110446876,0.40360801110446864,210997.29069269839,74999.00668439333
Cornwall,SX17D,0,0,1,0.11-1,0,0,0,7.75,0,0,59.5,16.25,16.25,0,0,0,0.5,1.124166551,Tetrad (2 km square),4000141.87275835,0,2.7766104900479627e-4,0.27839157241599,0.27839157293094813,0.27839157293094813,210997.31135759008,76999.0438020087
Cornwall,SX17E,0,0,1,0,0.2-1,0,0,3.5,0,0,62.75,26.75,6.5,0,0,0,0.5,0.966652097,Tetrad (2 km square),4000136.96694078,0,0,0.2968392279052902,0.2968392279052902,0.2968392279052902,210997.33362601072,78999.08391257211
Cornwall,SX17F,0,0,1,0.11-1,0,0,0,3.75,1.75,0,64,22,9.25,0,0,0,0,1.03285765,Tetrad (2 km square),4000103.48541766,0,0,0,0,0,212997.28310567365,70998.94029716887
Cornwall,SX17G,0,0,1,0,0,0,0,3.25,7.25,0.75,24.5,55,9.25,0,0,0,0.25,1.246891725,Tetrad (2 km square),4000105.02818029,0,0,0.451411011090143,0.451411011090143,0.451411011090143,212997.30031472666,72998.9639504636
Cornwall,SX17H,0,0,1,0.11-1,0,0,0,0.75,0.75,0.75,19.25,76.75,1.25,0,0.5,0,0,0.711623871,Tetrad (2 km square),4000123.42479949,0,0.005951890495408795,0.4410105589402119,0.44101056129721034,0.44101056129721034,212997.3189522018,74998.99238246013
Cornwall,SX17I,0,0,1,0,0,0,0,1.75,0,0,46.25,49.5,2.5,0,0,0,0.25,0.882718404,Tetrad (2 km square),4000146.75574468,0,0.017433738791999998,0.48624138917310905,0.4862413936917521,0.4862413936917521,212997.34057570418,76999.03041615097
Cornwall,SX17J,0,0,1,0,0.2-1,0,0,1,1.5,0,39.5,54.25,4,0,0,0,0,0.936480972,Tetrad (2 km square),4000142.60924083,0,0,0.7304502724641091,0.7304502724641091,0.7304502724641091,212997.36422901915,78999.07246789426
Cornwall,SX17K,0,0,1,0,0,0,0,0,3,0,14,69,13.75,0,0,0,0,0.909304539,Tetrad (2 km square),4000103.17194701,0,0,0.002002601205602247,0.002002601205602247,0.002002601205602247,214997.3116220327,70998.93380929143
Cornwall,SX17L,0,0,1,0,0,0,0,5.5,0,0,41.5,49,3.25,0,1,0,0.5,1.057952547,Tetrad (2 km square),4000108.52675765,0,0,2.3022328004158022e-4,2.3022328004158022e-4,2.3022328004158022e-4,214997.33004407177,72998.95796315683
Cornwall,SX17M,0,0,1,0,0,0,0,0.75,0,0,52.75,39,7,0,0,0,0.25,0.94244297,Tetrad (2 km square),4000131.14875744,0,0,0.6137921578989157,0.6137921578989157,0.6137921578989157,214997.3498248305,74998.98750463127
Cornwall,SX17N,0,0,1,0,0,0,0,1.5,5.5,0,15.25,73.25,0.75,0,3,0,0.75,0.915919736,Tetrad (2 km square),4000146.10208786,0,0.001615137956576401,0.7323119478571573,0.732311947857118,0.732311947857118,214997.37134125532,76999.02429805778
Cornwall,SX17P,0,0,1,0.11-1,0,0,0,0,22.75,0,1.5,74.75,1,0,0,0,0,0.663423103,Tetrad (2 km square),4000142.04913462,0,0.005968114610067352,0.6678870664595834,0.6678870675965197,0.6678870675965182,214997.39469313007,78999.06421576726
Cornwall,SX17Q,0,0,1,0.11-1,0,0,0,0,0.25,0,23.75,73.25,2.75,0,0,0,0,0.683250229,Tetrad (2 km square),4000110.53402418,0,0,0,0,0,216997.34113454196,70998.92952945393
Cornwall,SX17R,0,0,1,0,0,0,0,3.25,0,0.25,50,27.25,0,0,19.25,0,0,1.144370168,Tetrad (2 km square),4000127.24183159,0,0,0,0,0,216997.36099917153,72998.95794639924
Cornwall,SX17S,0,0,1,0,0,0,0,0,0.75,0,41.75,16.25,0,0,41.5,0,0,1.061628336,Tetrad (2 km square),4000133.99488783,0,0,0.40936928546776163,0.40936928546776163,0.40936928546776163,216997.38170937885,74998.98980798763
Cornwall,SX17T,0,0,1,0,0,0,0,0,8.25,0,26.75,60,4.25,0,0,0,0.5,1.025781642,Tetrad (2 km square),4000131.90614307,0,0,0.3344430970004741,0.3344430970004741,0.3344430970004741,216997.40372243908,76999.02315752704
Cornwall,SX17U,0,0,1,0,0,0,0,0,2.25,0,55.25,41.25,0.75,0,0,0,0.25,0.83012134,Tetrad (2 km square),4000130.26918259,0,0,0.9755468958949679,0.9755468958949679,0.9755468958949679,216997.42534063756,78999.05786658714
Cornwall,SX17V,0,0,1,0.11-1,0,0,0,0,0,0,0.75,94.75,4.5,0,0,0,0,0.227342672,Tetrad (2 km square),4000121.43318078,0,0,0,0,0,218997.37074714075,70998.92427172672
Cornwall,SX17W,0,0,1,0,0,0,0,3,0.75,0,48,29.5,5.5,0,13.25,0,0.5,1.308148586,Tetrad (2 km square),4000123.67165209,0,0,0.02419174376573737,0.02419174376573737,0.02419174376573737,218997.39169052386,72998.95453921375
Cornwall,SX17X,0,0,1,0,0,0,0,0,0.5,0,23.25,58.25,0,0,18,0,0,0.989139628,Tetrad (2 km square),4000119.68176386,0,0,0.1989522102167875,0.1989522102167875,0.1989522102167875,218997.41384492212,74998.98513257354
Cornwall,SX17Y,0,0,1,1,0,0,0,0.5,0,0,50.25,28.25,3,0,18,0,0.5,1.169745522,Tetrad (2 km square),4000121.89524958,0,0,0.03823377658789273,0.03823377658789273,0.03823377658789273,218997.4351624384,76999.01617922362
Cornwall,SX17Z,0,0,1,1,0,0,0,2.75,1,1,67.25,23,2.75,0,0,0,2.75,0.993414847,Tetrad (2 km square),4000127.91108022,0,0,0.4116001186103452,0.4116001186103452,0.4116001186103452,218997.45406295278,78999.05052829058
Cornwall,SX18A,0,0,1,1.25-2,1,0,0,0,0,0,36,62.75,0.75,0,0,0,0.25,0.711891786,Tetrad (2 km square),4000120.77890164,0,0.004289313761553873,0.006477304569904866,0.006477305469601097,0.006477305469601097,210997.35210433876,80999.11732940457
Cornwall,SX18B,0,0,1,0.11-1,0,0,0,1.5,0,0,96.25,0,1.75,0,0,0,0.5,0.197072282,Tetrad (2 km square),4000121.91737799,0,0.029540889003777035,0.02954088751817081,0.029540899801654464,0.029540899801654464,210997.36853105674,82999.14613625694
Cornwall,SX18C,0,0,1,0.11-1,1,0,0,4.25,0,2.25,75,0,3.5,0,0,0,15.25,0.839481962,Tetrad (2 km square),4000139.11513933,0,0.022342525896501122,0.022342522966234967,0.022342533084363386,0.022342533084363386,210997.3877349747,84999.17770018532
Cornwall,SX18D,0,0,1,0.11-1,0,0,0,4.75,0,3,87.5,0,0.5,0,0,0,4.25,0.527487683,Tetrad (2 km square),4000162.39114615,0,0.03718028369979943,0.03718028287366137,0.03718029355971955,0.03718029355971955,210997.4094732367,86999.21480022102
Cornwall,SX18E,0,0,1,0,0,0,0,0.25,0,6.5,88.25,0,3.5,0,0,0,1.25,0.47506657,Tetrad (2 km square),4000174.33301873,0,6.924290967406112e-5,6.924290967406112e-5,6.924290967406112e-5,6.924290967406112e-5,210997.4362884004,88999.26163099367
Cornwall,SX18F,0,0,1,0,0,0,0,3.25,0.25,40,55.75,0,0.5,0,0,0,0.5,0.871583094,Tetrad (2 km square),4000125.000488,0,0,0.2671329090779333,0.2671329090779333,0.2671329090779333,212997.3840174312,80999.1079853047
Cornwall,SX18G,0,0,1,0,0,0,0,0,1,1.75,24.5,60,4.25,0,8.25,0,0,1.107995687,Tetrad (2 km square),4000140.43432116,0,0,0.008324217035989085,0.008324217035989085,0.008324217035989085,212997.40335718152,82999.14042977108
Cornwall,SX18H,0,0,1,1,0,0,0,2.5,0.5,0,89.25,4,3.5,0,0.25,0,0.5,0.50777603,Tetrad (2 km square),4000156.87187027,0,0,0.0037590645631629858,0.0037590645631629858,0.0037590645631629858,212997.42515593098,84999.17646072998
Cornwall,SX18I,0,0,1,0,0,0,0,0.75,1.5,0.5,93.5,0,2.5,0,0,0,1.5,0.344241298,Tetrad (2 km square),4000162.62774942,0,0.04080806967641323,0.04080806824144334,0.04080807484260801,0.04080807484260801,212997.44942015212,86999.2160813372
Cornwall,SX18J,0,0,1,0.11-1,1,0,0,0,0,16.75,75.5,0.75,2.5,0,0,0,5,0.790172625,Tetrad (2 km square),4000169.29836228,0,0.005236026936863435,0.005236027212155495,0.005236028364027272,0.005236028364027272,212997.47423847462,88999.25881427214
Cornwall,SX18K,0,0,1,0,0,0,0,3,0,4,91,0,1,0,0,0,1,0.411877892,Tetrad (2 km square),4000135.32618834,0,0.024702772308957177,0.9597706747726669,0.9597706759208612,0.9597706759208612,214997.41720062206,80999.10161986291
Cornwall,SX18L,0,0,1,0,0,0,0,0,0,0,0.5,97.75,1.75,0,0,0,0,0.119533744,Tetrad (2 km square),4000146.37591294,0,0.17476113060475315,0.711713129280395,0.7117264186140115,0.7117131292803802,214997.43789595028,82999.13771424194
Cornwall,SX18M,0,0,1,0,0,0,0,0,10.75,0,10,41.5,26.25,0,11.75,0,0,1.437694383,Tetrad (2 km square),4000142.33314546,0,0.045898461236426026,0.3900212284306939,0.39002485815871957,0.3900212284306939,214997.4607757199,84999.17664479798
Cornwall,SX18N,0,0,1,1,0,0,0,0,25.25,0.25,31.5,27,7.25,0,0.25,0,8,1.487197242,Tetrad (2 km square),4000139.33184652,0,0,0,0,0,214997.48442646235,86999.21621450453
Cornwall,SX18P,0,0,1,1,0,0,0,0,0,6,86,0,3.5,0,0,0,4.5,0.555395756,Tetrad (2 km square),4000137.50581468,0,0,0.008590667039079423,0.008590667039079423,0.008590667039079423,214997.5073622939,88999.25720686624
Cornwall,SX18Q,0,0,1,0,0,0,0,0,0.75,31,62.5,0,4.25,0,0,0,1.75,0.898538263,Tetrad (2 km square),4000128.49347978,0,0,1.0000000000000022,1.0000000000000022,1.0000000000000022,216997.44626118802,80999.09516263426
